Date,Tournament,Series,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Score
2025-11-14,Masters Cup,Masters Cup,Hard,Round Robin,3,Zverev A.,Auger-Aliassime F.,Auger-Aliassime F.,3,8,4960,3845,4-6 6-7
2025-11-15,Masters Cup,Masters Cup,Hard,Semifinals,3,Alcaraz C.,Auger-Aliassime F.,Alcaraz C.,1,8,11050,3845,6-2 6-4
2025-11-15,Masters Cup,Masters Cup,Hard,Semifinals,3,Sinner J.,De Minaur A.,Sinner J.,2,7,10000,3935,7-5 6-2
2025-11-16,Masters Cup,Masters Cup,Hard,The Final,3,Sinner J.,Alcaraz C.,Sinner J.,2,1,10000,11050,7-6 7-5
2026-01-04,Brisbane International,ATP250,Hard,1st Round,3,Vukic A.,Tiafoe F.,Tiafoe F.,87,30,693,1485,2-6 2-6
2026-01-04,Brisbane International,ATP250,Hard,1st Round,3,Tien L.,Ugo Carabelli C.,Tien L.,26,48,1540,1028,7-6 6-3
2026-01-05,Hong Kong Tennis Open,ATP250,Hard,1st Round,3,Mannarino A.,Cilic M.,Cilic M.,68,70,817,765,3-6 2-6
2026-01-05,Hong Kong Tennis Open,ATP250,Hard,1st Round,3,Borges N.,Dzumhur D.,Borges N.,45,65,1120,837,6-4 6-3
2026-01-05,Brisbane International,ATP250,Hard,1st Round,3,Korda S.,Vacherot V.,Korda S.,46,31,1090,1469,7-6 6-3
2026-01-05,Brisbane International,ATP250,Hard,1st Round,3,Altmaier D.,Majchrzak K.,Majchrzak K.,44,59,1123,861,6-7 0-6
2026-01-05,Brisbane International,ATP250,Hard,1st Round,3,Duckworth J.,Michelsen A.,Michelsen A.,86,37,694,1300,7-6 6-7 3-6
2026-01-05,Brisbane International,ATP250,Hard,1st Round,3,Sweeny D.,Opelka R.,Opelka R.,183,60,315,861,3-6 5-7
2026-01-05,Brisbane International,ATP250,Hard,1st Round,3,Lehecka J.,Machac T.,Lehecka J.,19,35,2075,1360,6-4 6-7 6-2
2026-01-05,Brisbane International,ATP250,Hard,1st Round,3,Fucsovics M.,Medvedev D.,Medvedev D.,54,13,949,2710,2-6 3-6
2026-01-05,Hong Kong Tennis Open,ATP250,Hard,1st Round,3,Wu Y.,Marozsan F.,Wu Y.,179,53,322,975,6-4 6-2
2026-01-05,Brisbane International,ATP250,Hard,1st Round,3,Halys Q.,Popyrin A.,Halys Q.,91,50,669,1000,5-7 6-3 6-4
2026-01-06,Brisbane International,ATP250,Hard,1st Round,3,Norrie C.,Humbert U.,Norrie C.,28,36,1523,1355,1-6 7-6 7-5
2026-01-06,Brisbane International,ATP250,Hard,1st Round,3,Nakashima B.,Davidovich Fokina A.,Nakashima B.,33,14,1380,2585,7-6 6-4
2026-01-06,Brisbane International,ATP250,Hard,1st Round,3,Dimitrov G.,Carreno Busta P.,Dimitrov G.,47,92,1080,656,6-3 6-2
2026-01-06,Brisbane International,ATP250,Hard,1st Round,3,Paul T.,Mpetshi G.,Mpetshi G.,20,67,2050,825,6-7 6-3 6-7
2026-01-06,Brisbane International,ATP250,Hard,1st Round,3,Walton A.,Hijikata R.,Hijikata R.,77,111,732,546,3-6 2-6
2026-01-06,Brisbane International,ATP250,Hard,1st Round,3,Collignon R.,Shapovalov D.,Collignon R.,84,23,704,1665,6-4 6-2
2026-01-06,Hong Kong Tennis Open,ATP250,Hard,1st Round,3,Muller A.,Kecmanovic M.,Muller A.,52,51,980,1000,7-5 6-4
2026-01-06,Brisbane International,ATP250,Hard,1st Round,3,Kovacevic A.,Kyrgios N.,Kovacevic A.,58,670,877,50,6-3 6-4
2026-01-06,Hong Kong Tennis Open,ATP250,Hard,1st Round,3,Sakamoto R.,Sonego L.,Sonego L.,200,39,292,1240,2-6 6-7
2026-01-06,Hong Kong Tennis Open,ATP250,Hard,1st Round,3,Navone M.,Wong C.,Wong C.,72,150,760,406,3-6 5-7
2026-01-06,Hong Kong Tennis Open,ATP250,Hard,1st Round,3,De Jong J.,Diallo G.,Diallo G.,71,40,763,1215,4-6 6-7
2026-01-06,Hong Kong Tennis Open,ATP250,Hard,1st Round,3,Etcheverry T.,Royer V.,Etcheverry T.,57,56,895,924,6-4 7-5
2026-01-06,Hong Kong Tennis Open,ATP250,Hard,1st Round,3,Shang J.,Comesana F.,Shang J.,406,66,115,829,6-4 6-4
2026-01-06,Hong Kong Tennis Open,ATP250,Hard,1st Round,3,Djere L.,Giron M.,Giron M.,95,64,652,845,2-6 0-6
2026-01-06,Hong Kong Tennis Open,ATP250,Hard,1st Round,3,Mmoh M.,Tabilo A.,Mmoh M.,285,81,184,717,7-5 6-4
2026-01-06,Hong Kong Tennis Open,ATP250,Hard,1st Round,3,Van De Zandschulp B.,Struff J.L.,Van De Zandschulp B.,75,82,746,711,6-3 1-6 6-1
2026-01-07,Hong Kong Tennis Open,ATP250,Hard,2nd Round,3,Wong C.,Diallo G.,Wong C.,150,40,406,1215,1-6 7-5 7-5
2026-01-07,Brisbane International,ATP250,Hard,2nd Round,3,Michelsen A.,Tien L.,Michelsen A.,37,26,1300,1540,6-4 6-2
2026-01-07,Brisbane International,ATP250,Hard,2nd Round,3,Opelka R.,Majchrzak K.,Majchrzak K.,60,59,861,861,7-6 6-7 6-7
2026-01-07,Brisbane International,ATP250,Hard,2nd Round,3,Tiafoe F.,Medvedev D.,Medvedev D.,30,13,1485,2710,3-6 2-6
2026-01-07,Hong Kong Tennis Open,ATP250,Hard,2nd Round,3,Etcheverry T.,Musetti L.,Musetti L.,57,7,895,3990,7-6 2-6 4-6
2026-01-07,Hong Kong Tennis Open,ATP250,Hard,2nd Round,3,Cilic M.,Borges N.,Borges N.,70,45,765,1120,5-7 3-6
2026-01-07,Hong Kong Tennis Open,ATP250,Hard,2nd Round,3,Wu Y.,Rublev A.,Rublev A.,179,16,322,2510,6-3 2-6 1-6
2026-01-08,Hong Kong Tennis Open,ATP250,Hard,2nd Round,3,Mmoh M.,Khachanov K.,Mmoh M.,285,17,184,2320,7-6 7-6
2026-01-08,Brisbane International,ATP250,Hard,2nd Round,3,Mpetshi G.,Hijikata R.,Mpetshi G.,67,111,825,546,4-6 7-6 7-6
2026-01-08,Hong Kong Tennis Open,ATP250,Hard,2nd Round,3,Sonego L.,Shang J.,Shang J.,39,406,1240,115,3-6 4-6
2026-01-08,Hong Kong Tennis Open,ATP250,Hard,2nd Round,3,Muller A.,Giron M.,Giron M.,52,64,980,845,4-6 6-7
2026-01-08,Brisbane International,ATP250,Hard,2nd Round,3,Collignon R.,Dimitrov G.,Collignon R.,84,47,704,1080,7-6 6-3
2026-01-08,Hong Kong Tennis Open,ATP250,Hard,2nd Round,3,Bublik A.,Van De Zandschulp B.,Bublik A.,11,75,2845,746,6-3 6-3
2026-01-08,Brisbane International,ATP250,Hard,2nd Round,3,Norrie C.,Kovacevic A.,Kovacevic A.,28,58,1523,877,6-7 6-4 4-6
2026-01-08,Brisbane International,ATP250,Hard,2nd Round,3,Halys Q.,Nakashima B.,Nakashima B.,91,33,669,1380,2-6 4-6
2026-01-09,Brisbane International,ATP250,Hard,Quarterfinals,3,Kovacevic A.,Mpetshi G.,Kovacevic A.,58,67,877,825,7-6 4-6 6-3
2026-01-09,Hong Kong Tennis Open,ATP250,Hard,Quarterfinals,3,Wong C.,Musetti L.,Musetti L.,150,7,406,3990,4-6 4-6
2026-01-09,Brisbane International,ATP250,Hard,Quarterfinals,3,Collignon R.,Nakashima B.,Nakashima B.,84,33,704,1380,3-6 3-6
2026-01-09,Hong Kong Tennis Open,ATP250,Hard,Quarterfinals,3,Rublev A.,Borges N.,Rublev A.,16,45,2510,1120,6-3 6-4
2026-01-09,Brisbane International,ATP250,Hard,Quarterfinals,3,Majchrzak K.,Medvedev D.,Medvedev D.,59,13,861,2710,7-6 3-6 2-6
2026-01-09,Brisbane International,ATP250,Hard,Quarterfinals,3,Korda S.,Michelsen A.,Michelsen A.,46,37,1090,1300,3-6 6-7
2026-01-09,Hong Kong Tennis Open,ATP250,Hard,Quarterfinals,3,Bublik A.,Shang J.,Bublik A.,11,406,2845,115,6-1 7-6
2026-01-10,Brisbane International,ATP250,Hard,Semifinals,3,Medvedev D.,Michelsen A.,Medvedev D.,13,37,2710,1300,6-4 6-2
2026-01-10,Brisbane International,ATP250,Hard,Semifinals,3,Nakashima B.,Kovacevic A.,Nakashima B.,33,58,1380,877,7-6 6-4
2026-01-10,Hong Kong Tennis Open,ATP250,Hard,Semifinals,3,Musetti L.,Rublev A.,Musetti L.,7,16,3990,2510,6-7 7-5 6-4
2026-01-10,Hong Kong Tennis Open,ATP250,Hard,Semifinals,3,Giron M.,Bublik A.,Bublik A.,64,11,845,2845,6-3 4-6 2-6
2026-01-11,Hong Kong Tennis Open,ATP250,Hard,The Final,3,Musetti L.,Bublik A.,Bublik A.,7,11,3990,2845,6-7 3-6
2026-01-11,ASB Classic,ATP250,Hard,1st Round,3,Mannarino A.,Spizzirri E.,Spizzirri E.,69,89,810,672,4-6 3-6
2026-01-11,Brisbane International,ATP250,Hard,The Final,3,Nakashima B.,Medvedev D.,Medvedev D.,33,13,1380,2710,2-6 6-7
2026-01-12,ASB Classic,ATP250,Hard,1st Round,3,Comesana F.,Royer V.,Comesana F.,68,57,829,924,6-4 6-4
2026-01-12,ASB Classic,ATP250,Hard,1st Round,3,Gaston H.,Norrie C.,Norrie C.,94,28,653,1538,3-6 4-6
2026-01-12,Adelaide International,ATP250,Hard,1st Round,3,Kokkinakis T.,Korda S.,Kokkinakis T.,670,51,50,975,3-6 6-3 7-6
2026-01-12,Adelaide International,ATP250,Hard,1st Round,3,Humbert U.,Atmane T.,Humbert U.,36,64,1355,862,6-3 7-6
2026-01-12,Adelaide International,ATP250,Hard,1st Round,3,Vacherot V.,Kecmanovic M.,Vacherot V.,32,59,1469,910,7-6 6-4
2026-01-12,Adelaide International,ATP250,Hard,1st Round,3,Munar J.,Altmaier D.,Munar J.,38,44,1295,1123,6-3 6-0
2026-01-12,Adelaide International,ATP250,Hard,1st Round,3,Popyrin A.,Opelka R.,Opelka R.,49,62,1000,873,3-6 6-7
2026-01-12,ASB Classic,ATP250,Hard,1st Round,3,Watt J.,Brooksby J.,Brooksby J.,643,48,55,1017,4-6 3-6
2026-01-12,ASB Classic,ATP250,Hard,1st Round,3,Michelsen A.,Navone M.,Michelsen A.,37,74,1350,760,2-6 6-2 7-5
2026-01-12,ASB Classic,ATP250,Hard,1st Round,3,Nava E.,Baez S.,Baez S.,88,39,677,1250,6-4 5-7 3-6
2026-01-12,ASB Classic,ATP250,Hard,1st Round,3,Ugo Carabelli C.,Tabilo A.,Tabilo A.,47,81,1028,722,4-6 2-6
2026-01-13,Adelaide International,ATP250,Hard,1st Round,3,Vavassori A.,Diallo G.,Vavassori A.,336,41,147,1215,6-3 7-6
2026-01-13,Adelaide International,ATP250,Hard,1st Round,3,Dzumhur D.,Shevchenko A.,Shevchenko A.,66,104,837,597,6-4 4-6 5-7
2026-01-13,ASB Classic,ATP250,Hard,1st Round,3,Medjedovic H.,Kovacevic A.,Medjedovic H.,96,54,643,964,6-4 3-6 7-6
2026-01-13,ASB Classic,ATP250,Hard,1st Round,3,Etcheverry T.,Borges N.,Borges N.,61,46,895,1070,5-7 6-3 6-7
2026-01-13,ASB Classic,ATP250,Hard,2nd Round,3,Shelton B.,Comesana F.,Shelton B.,8,68,3960,829,7-5 6-4
2026-01-13,Adelaide International,ATP250,Hard,1st Round,3,Vukic A.,Tsitsipas S.,Vukic A.,87,33,693,1455,7-6 7-6
2026-01-13,Adelaide International,ATP250,Hard,1st Round,3,Duckworth J.,Machac T.,Machac T.,86,35,694,1360,3-6 3-6
2026-01-13,ASB Classic,ATP250,Hard,1st Round,3,Mpetshi G.,Bautista Agut R.,Mpetshi G.,63,90,865,670,6-3 7-6
2026-01-13,ASB Classic,ATP250,Hard,1st Round,3,Marozsan F.,Monfils G.,Marozsan F.,52,110,975,550,5-7 6-3 6-4
2026-01-13,Adelaide International,ATP250,Hard,1st Round,3,Schoolkate T.,Hijikata R.,Hijikata R.,97,115,641,527,4-6 4-6
2026-01-13,ASB Classic,ATP250,Hard,2nd Round,3,Giron M.,Michelsen A.,Giron M.,60,37,895,1350,6-4 6-4
2026-01-13,Adelaide International,ATP250,Hard,1st Round,3,Fucsovics M.,Quinn E.,Fucsovics M.,55,78,949,733,6-4 6-4
2026-01-13,ASB Classic,ATP250,Hard,1st Round,3,Muller A.,Giron M.,Giron M.,50,60,980,895,2-6 2-6
2026-01-13,Adelaide International,ATP250,Hard,1st Round,3,Fearnley J.,Halys Q.,Halys Q.,77,85,752,697,3-6 4-6
2026-01-14,Adelaide International,ATP250,Hard,2nd Round,3,Paul T.,Opelka R.,Paul T.,21,62,2000,873,6-4 6-4
2026-01-14,Adelaide International,ATP250,Hard,2nd Round,3,Vukic A.,Vavassori A.,Vukic A.,87,336,693,147,6-2 7-6
2026-01-14,Adelaide International,ATP250,Hard,2nd Round,3,Cerundolo F.,Munar J.,Munar J.,20,38,2035,1295,6-3 5-7 4-6
2026-01-14,Adelaide International,ATP250,Hard,2nd Round,3,Davidovich Fokina A.,Hijikata R.,Davidovich Fokina A.,15,115,2585,527,6-3 6-2
2026-01-14,Adelaide International,ATP250,Hard,2nd Round,3,Halys Q.,Machac T.,Machac T.,85,35,697,1360,4-6 2-6
2026-01-14,Adelaide International,ATP250,Hard,2nd Round,3,Humbert U.,Griekspoor T.,Humbert U.,36,25,1355,1565,6-4 6-1
2026-01-14,Adelaide International,ATP250,Hard,2nd Round,3,Shevchenko A.,Fucsovics M.,Shevchenko A.,104,55,597,949,6-3 7-6
2026-01-14,ASB Classic,ATP250,Hard,2nd Round,3,Borges N.,Spizzirri E.,Spizzirri E.,46,89,1070,672,6-7 4-6
2026-01-14,ASB Classic,ATP250,Hard,2nd Round,3,Tabilo A.,Darderi L.,Darderi L.,81,24,722,1579,6-1 5-7 3-6
2026-01-14,ASB Classic,ATP250,Hard,2nd Round,3,Mpetshi G.,Norrie C.,Mpetshi G.,63,28,865,1538,4-6 6-3 7-6
2026-01-14,ASB Classic,ATP250,Hard,Quarterfinals,3,Giron M.,Darderi L.,Giron M.,60,24,895,1579,1-6 7-5 6-4
2026-01-14,ASB Classic,ATP250,Hard,2nd Round,3,Mensik J.,Medjedovic H.,Mensik J.,18,96,2125,643,6-1 3-6 6-3
2026-01-14,ASB Classic,ATP250,Hard,2nd Round,3,Baez S.,Brooksby J.,Baez S.,39,48,1250,1017,7-5 6-0
2026-01-14,ASB Classic,ATP250,Hard,2nd Round,3,Ruud C.,Marozsan F.,Marozsan F.,13,52,2795,975,4-6 4-6
2026-01-15,ASB Classic,ATP250,Hard,Quarterfinals,3,Mensik J.,Mpetshi G.,Mensik J.,18,63,2125,865,6-4 6-2
2026-01-15,ASB Classic,ATP250,Hard,Quarterfinals,3,Baez S.,Shelton B.,Baez S.,39,8,1250,3960,7-5 6-3
2026-01-15,Adelaide International,ATP250,Hard,Quarterfinals,3,Munar J.,Machac T.,Machac T.,38,35,1295,1360,4-6 4-6
2026-01-15,ASB Classic,ATP250,Hard,Quarterfinals,3,Marozsan F.,Spizzirri E.,Marozsan F.,52,89,975,672,6-4 2-6 6-2
2026-01-15,Adelaide International,ATP250,Hard,Quarterfinals,3,Shevchenko A.,Humbert U.,Humbert U.,104,36,597,1355,0-6 3-6
2026-01-15,Adelaide International,ATP250,Hard,Quarterfinals,3,Davidovich Fokina A.,Vacherot V.,Davidovich Fokina A.,15,32,2585,1469,7-6 6-2
2026-01-15,Adelaide International,ATP250,Hard,Quarterfinals,3,Vukic A.,Paul T.,Paul T.,87,21,693,2000,3-6 2-6
2026-01-16,ASB Classic,ATP250,Hard,Semifinals,3,Mensik J.,Marozsan F.,Mensik J.,18,52,2125,975,7-6 4-6 6-1
2026-01-16,ASB Classic,ATP250,Hard,Semifinals,3,Baez S.,Giron M.,Baez S.,39,60,1250,895,6-1 6-4
2026-01-16,Adelaide International,ATP250,Hard,Semifinals,3,Paul T.,Machac T.,Machac T.,21,35,2000,1360,6-2 3-6 3-6
2026-01-16,Adelaide International,ATP250,Hard,Semifinals,3,Davidovich Fokina A.,Humbert U.,Humbert U.,15,36,2585,1355,3-6 7-5 6-7
2026-01-17,Adelaide International,ATP250,Hard,The Final,3,Humbert U.,Machac T.,Machac T.,36,35,1355,1360,4-6 7-6 2-6
2026-01-17,ASB Classic,ATP250,Hard,The Final,3,Mensik J.,Baez S.,Mensik J.,18,39,2125,1250,6-3 7-6
2026-01-18,Australian Open,Grand Slam,Hard,1st Round,5,Zverev A.,Diallo G.,Zverev A.,3,41,5105,1215,6-7 6-1 6-4 6-2
2026-01-18,Australian Open,Grand Slam,Hard,1st Round,5,Nava E.,Jacquet K.,Nava E.,89,128,683,477,6-2 7-5 6-7 4-6 7-6
2026-01-18,Australian Open,Grand Slam,Hard,1st Round,5,Kypson P.,Comesana F.,Comesana F.,116,68,527,829,2-6 3-6 6-3 3-6
2026-01-18,Australian Open,Grand Slam,Hard,1st Round,5,Kecmanovic M.,Etcheverry T.,Etcheverry T.,60,62,910,895,2-6 6-3 6-4 3-6 4-6
2026-01-18,Australian Open,Grand Slam,Hard,1st Round,5,Cobolli F.,Fery A.,Fery A.,22,186,1955,316,6-7 4-6 1-6
2026-01-18,Australian Open,Grand Slam,Hard,1st Round,5,Dzumhur D.,Draxl L.,Dzumhur D.,66,145,837,429,7-5 6-0 6-4
2026-01-18,Australian Open,Grand Slam,Hard,1st Round,5,Schoolkate T.,Moutet C.,Moutet C.,98,37,641,1383,4-6 6-7 3-6
2026-01-18,Australian Open,Grand Slam,Hard,1st Round,5,Cerundolo F.,Zhang Zh.,Cerundolo F.,21,368,2035,130,6-3 7-6 6-3
2026-01-18,Australian Open,Grand Slam,Hard,1st Round,5,Svajda Z.,Hanfmann Y.,Hanfmann Y.,143,102,431,611,5-7 6-4 4-6 6-7
2026-01-18,Australian Open,Grand Slam,Hard,1st Round,5,Bublik A.,Brooksby J.,Bublik A.,10,48,3065,1042,6-4 6-4 6-4
2026-01-18,Australian Open,Grand Slam,Hard,1st Round,5,Norrie C.,Bonzi B.,Norrie C.,27,106,1553,566,6-0 6-7 4-6 6-3 6-4
2026-01-18,Australian Open,Grand Slam,Hard,1st Round,5,Tiafoe F.,Kubler J.,Tiafoe F.,34,194,1500,305,7-6 6-3 6-2
2026-01-18,Australian Open,Grand Slam,Hard,1st Round,5,Fucsovics M.,Ugo Carabelli C.,Fucsovics M.,54,49,967,1028,7-6 6-1 6-2
2026-01-18,Australian Open,Grand Slam,Hard,1st Round,5,Walton A.,Alcaraz C.,Alcaraz C.,81,1,727,12050,3-6 6-7 2-6
2026-01-18,Australian Open,Grand Slam,Hard,1st Round,5,Zheng M.,Korda S.,Zheng M.,174,53,337,975,6-4 6-4 3-6 6-7 6-3
2026-01-18,Australian Open,Grand Slam,Hard,1st Round,5,Faria J.,Blockx A.,Faria J.,151,96,413,653,6-3 3-6 6-3 6-4
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Tabilo A.,Halys Q.,Halys Q.,79,83,737,725,2-6 2-6 6-7
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Shang J.,Bautista Agut R.,Shang J.,318,91,165,670,6-4 6-7 6-4 6-0
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Giron M.,Tien L.,Tien L.,51,29,985,1540,6-7 6-4 6-3 6-7 2-6
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,McDonald M.,De Minaur A.,De Minaur A.,113,6,546,4080,2-6 2-6 3-6
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Misolic F.,Davidovich Fokina A.,Davidovich Fokina A.,84,14,725,2635,2-6 3-6 3-6
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Budkov Kjaer N.,Opelka R.,Opelka R.,135,63,446,873,4-6 3-6 4-6
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Rublev A.,Arnaldi M.,Rublev A.,15,65,2600,858,6-4 6-2 6-3
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Paul T.,Kovacevic A.,Paul T.,20,56,2050,964,6-4 6-3 6-3
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Rinderknech A.,Marozsan F.,Marozsan F.,28,47,1551,1065,3-6 4-6 7-6 4-6
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Ymer E.,Shevchenko A.,Shevchenko A.,175,97,337,650,6-3 5-7 4-6 1-6
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Medjedovic H.,Navone M.,Medjedovic H.,90,74,681,760,6-2 6-7 6-4 6-2
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Cerundolo J.M.,Thompson J.,Thompson J.,87,111,700,548,7-6 5-7 1-6 1-6
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Vukic A.,Tirante T.A.,Tirante T.A.,78,103,746,605,5-7 2-6 2-6
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Atmane T.,Maestrelli F.,Maestrelli F.,64,141,862,436,4-6 6-3 7-6 1-6 1-6
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Hijikata R.,Mannarino A.,Hijikata R.,114,69,542,810,6-3 6-3 6-1
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Lehecka J.,Gea A.,Gea A.,19,198,2090,300,5-7 6-7 5-7
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Muller A.,Popyrin A.,Muller A.,52,50,980,1000,2-6 6-3 3-6 7-6 7-6
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Djokovic N.,Martinez P.,Djokovic N.,4,71,4780,768,6-3 6-2 6-2
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Fearnley J.,Majchrzak K.,Majchrzak K.,77,59,752,918,6-7 5-7 6-3 6-7
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Damm M.,Vacherot V.,Vacherot V.,177,31,333,1519,4-6 4-6 4-6
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Bellucci M.,Ruud C.,Ruud C.,76,13,758,2795,1-6 2-6 4-6
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Van De Zandschulp B.,Nakashima B.,Van De Zandschulp B.,75,30,759,1535,6-3 4-6 7-6 7-6
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Bu Y.,Shapovalov D.,Shapovalov D.,120,23,499,1650,3-6 6-7 1-6
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Munar J.,Svrcina D.,Munar J.,39,95,1335,655,3-6 6-2 6-7 7-5 6-3
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Medvedev D.,De Jong J.,Medvedev D.,12,73,2910,763,7-5 6-2 7-6
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Cilic M.,Altmaier D.,Cilic M.,70,44,790,1123,6-0 6-0 7-6
2026-01-19,Australian Open,Grand Slam,Hard,1st Round,5,Djere L.,Wawrinka S.,Wawrinka S.,92,139,659,437,7-5 3-6 4-6 6-7
2026-01-20,Australian Open,Grand Slam,Hard,1st Round,5,Michelsen A.,Khachanov K.,Khachanov K.,38,18,1350,2320,6-4 4-6 3-6 7-5 3-6
2026-01-20,Australian Open,Grand Slam,Hard,1st Round,5,Mpetshi G.,Baez S.,Baez S.,61,36,905,1390,4-6 4-6 6-3 7-5 3-6
2026-01-20,Australian Open,Grand Slam,Hard,1st Round,5,Fonseca J.,Spizzirri E.,Spizzirri E.,32,85,1510,725,4-6 6-2 1-6 2-6
2026-01-20,Australian Open,Grand Slam,Hard,1st Round,5,Basavareddy N.,O Connell C.,Basavareddy N.,242,118,230,521,4-6 7-6 6-7 6-2 6-3
2026-01-20,Australian Open,Grand Slam,Hard,1st Round,5,Garin C.,Darderi L.,Darderi L.,82,25,726,1599,6-7 5-7 6-7
2026-01-20,Australian Open,Grand Slam,Hard,1st Round,5,Taberner C.,Sonego L.,Sonego L.,99,40,630,1240,4-6 0-6 3-6
2026-01-20,Australian Open,Grand Slam,Hard,1st Round,5,Mensik J.,Carreno Busta P.,Mensik J.,17,94,2345,656,7-5 4-6 2-6 7-6 6-3
2026-01-20,Australian Open,Grand Slam,Hard,1st Round,5,Shelton B.,Humbert U.,Shelton B.,7,33,4000,1510,6-3 7-6 7-6
2026-01-20,Australian Open,Grand Slam,Hard,1st Round,5,Griekspoor T.,Quinn E.,Quinn E.,26,80,1565,733,2-6 3-6 2-6
2026-01-20,Australian Open,Grand Slam,Hard,1st Round,5,Wu Y.,Nardi L.,Wu Y.,168,108,347,561,7-5 4-6 6-4 6-2
2026-01-20,Australian Open,Grand Slam,Hard,1st Round,5,Machac T.,Dimitrov G.,Machac T.,24,45,1610,1105,6-4 6-4 6-3
2026-01-20,Australian Open,Grand Slam,Hard,1st Round,5,Royer V.,Fritz T.,Fritz T.,58,9,924,3840,6-7 7-5 1-6 3-6
2026-01-20,Australian Open,Grand Slam,Hard,1st Round,5,Monfils G.,Sweeny D.,Sweeny D.,110,182,550,325,7-6 5-7 4-6 5-7
2026-01-20,Australian Open,Grand Slam,Hard,1st Round,5,Mochizuki S.,Tsitsipas S.,Tsitsipas S.,112,35,547,1455,6-4 3-6 2-6 2-6
2026-01-20,Australian Open,Grand Slam,Hard,1st Round,5,Hurkacz H.,Bergs Z.,Hurkacz H.,55,43,965,1170,6-7 7-6 6-3 6-3
2026-01-20,Australian Open,Grand Slam,Hard,1st Round,5,Struff J.L.,Kopriva V.,Kopriva V.,86,101,706,626,6-4 2-6 6-2 3-6 1-6
2026-01-20,Australian Open,Grand Slam,Hard,1st Round,5,Duckworth J.,Prizmic D.,Duckworth J.,88,127,694,481,7-6 3-6 1-6 7-5 6-3
2026-01-20,Australian Open,Grand Slam,Hard,1st Round,5,Jodar R.,Sakamoto R.,Jodar R.,150,203,418,292,7-6 6-1 5-7 4-6 6-3
2026-01-21,Australian Open,Grand Slam,Hard,2nd Round,5,Halys Q.,Medvedev D.,Medvedev D.,83,12,725,2910,7-6 3-6 4-6 2-6
2026-01-21,Australian Open,Grand Slam,Hard,2nd Round,5,Alcaraz C.,Hanfmann Y.,Alcaraz C.,1,102,12050,611,7-6 6-3 6-2
2026-01-21,Australian Open,Grand Slam,Hard,2nd Round,5,Marozsan F.,Majchrzak K.,Marozsan F.,47,59,1065,918,6-3 6-4 7-6
2026-01-21,Australian Open,Grand Slam,Hard,2nd Round,5,Dzumhur D.,Cerundolo F.,Cerundolo F.,66,21,837,2035,3-6 2-6 1-6
2026-01-21,Australian Open,Grand Slam,Hard,2nd Round,5,Tirante T.A.,Paul T.,Paul T.,103,20,605,2050,3-6 4-6 2-6
2026-01-21,Australian Open,Grand Slam,Hard,2nd Round,5,Faria J.,Rublev A.,Rublev A.,151,15,413,2600,4-6 3-6 6-4 5-7
2026-01-21,Australian Open,Grand Slam,Hard,2nd Round,5,Etcheverry T.,Fery A.,Etcheverry T.,62,186,895,316,7-6 6-1 6-3
2026-01-21,Australian Open,Grand Slam,Hard,2nd Round,5,Tiafoe F.,Comesana F.,Tiafoe F.,34,68,1500,829,6-4 6-3 4-6 6-2
2026-01-21,Australian Open,Grand Slam,Hard,2nd Round,5,Thompson J.,Borges N.,Borges N.,111,46,548,1070,7-6 3-6 2-6 4-6
2026-01-21,Australian Open,Grand Slam,Hard,2nd Round,5,Tien L.,Shevchenko A.,Tien L.,29,97,1540,650,6-2 5-7 6-1 6-0
2026-01-21,Australian Open,Grand Slam,Hard,2nd Round,5,Norrie C.,Nava E.,Norrie C.,27,89,1553,683,6-1 7-6 4-6 7-6
